0.000000	1.050000	0.502500
0.100000	1.102237	0.507637
0.200000	1.156508	0.515582
0.300000	1.212531	0.526540
0.400000	1.269939	0.540753
0.500000	1.328261	0.558504
0.600000	1.386903	0.580113
0.700000	1.445137	0.605936
0.800000	1.502085	0.636359
0.900000	1.556707	0.671786
1.000000	1.607800	0.712617
1.100000	1.654006	0.759222
1.200000	1.693830	0.811899
1.300000	1.725691	0.870818
1.400000	1.747984	0.935954
1.500000	1.759179	1.007010
1.600000	1.757946	1.083336
1.700000	1.743296	1.163860
1.800000	1.714731	1.247044
1.900000	1.672369	1.330892
2.000000	1.617032	1.413012
2.100000	1.550247	1.490763
2.200000	1.474166	1.561449
2.300000	1.391399	1.622564
2.400000	1.304776	1.672016
2.500000	1.217093	1.708315
2.600000	1.130884	1.730674
2.700000	1.048253	1.739025
2.800000	0.970785	1.733944
2.900000	0.899535	1.716524
3.000000	0.835081	1.688215
3.100000	0.777609	1.650671
3.200000	0.727013	1.605610
3.300000	0.682984	1.554709
3.400000	0.645098	1.499532
3.500000	0.612873	1.441482
3.600000	0.585816	1.381778
3.700000	0.563451	1.321456
3.800000	0.545339	1.261375
3.900000	0.531085	1.202227
4.000000	0.520345	1.144562
4.100000	0.512823	1.088801
4.200000	0.508269	1.035261
4.300000	0.506477	0.984169
4.400000	0.507278	0.935677
4.500000	0.510541	0.889879
4.600000	0.516163	0.846824
4.700000	0.524070	0.806521
4.800000	0.534209	0.768954
4.900000	0.546552	0.734086
5.000000	0.561086	0.701866
5.100000	0.577814	0.672234
5.200000	0.596752	0.645126
5.300000	0.617930	0.620478
5.400000	0.641381	0.598226
5.500000	0.667150	0.578314
5.600000	0.695283	0.560692
5.700000	0.725828	0.545320
5.800000	0.758830	0.532168
5.900000	0.794330	0.521223
6.000000	0.832361	0.512485
6.100000	0.872940	0.505974
6.200000	0.916065	0.501727
6.300000	0.961710	0.499806
6.400000	1.009814	0.500296
6.500000	1.060275	0.503312
6.600000	1.112938	0.508996
6.700000	1.167584	0.517526
6.800000	1.223916	0.529114
6.900000	1.281549	0.544011
7.000000	1.339986	0.562507
7.100000	1.398610	0.584929
7.200000	1.456662	0.611640
7.300000	1.513233	0.643032
7.400000	1.567250	0.679508
7.500000	1.617479	0.721466
7.600000	1.662532	0.769265
7.700000	1.700892	0.823183
7.800000	1.730967	0.883355
7.900000	1.751158	0.949708
8.000000	1.759965	1.021883
8.100000	1.756113	1.099149
8.200000	1.738702	1.180343
8.300000	1.707345	1.263834
8.400000	1.662300	1.347538
8.500000	1.604529	1.429000
8.600000	1.535694	1.505551
8.700000	1.458057	1.574514
8.800000	1.374290	1.633446
8.900000	1.287236	1.680365
9.000000	1.199657	1.713914
9.100000	1.114012	1.733455
9.200000	1.032304	1.739055
9.300000	0.956011	1.731405
9.400000	0.886088	1.711682
9.500000	0.823027	1.681390
9.600000	0.766946	1.642204
9.700000	0.717693	1.595844
9.800000	0.674930	1.543968
9.900000	0.638216	1.488109
10.000000	0.607064	1.429636
10.100000	0.580982	1.369732
10.200000	0.559501	1.309395
10.300000	0.542191	1.249450
10.400000	0.528666	1.190559
10.500000	0.518591	1.133244
10.600000	0.511681	1.077906
10.700000	0.507695	1.024840
10.800000	0.506434	0.974258
10.900000	0.507738	0.926299
11.000000	0.511480	0.881047
11.100000	0.517564	0.838542
11.200000	0.525921	0.798789
11.300000	0.536503	0.761765
11.400000	0.549284	0.727431
11.500000	0.564256	0.695734
11.600000	0.581424	0.666612
11.700000	0.600808	0.640001
11.800000	0.622437	0.615837
11.900000	0.646349	0.594058
12.000000	0.672587	0.574608
12.100000	0.701198	0.557438
12.200000	0.732231	0.542512
12.300000	0.765729	0.529802
12.400000	0.801734	0.519298
12.500000	0.840273	0.511004
12.600000	0.881362	0.504941
12.700000	0.924995	0.501154
12.800000	0.971138	0.499708
12.900000	1.019723	0.500693
13.000000	1.070639	0.504230
13.100000	1.123718	0.510468
13.200000	1.178727	0.519592
13.300000	1.235354	0.531820
13.400000	1.293191	0.547413
13.500000	1.351719	0.566666
13.600000	1.410294	0.589916
13.700000	1.468128	0.617532
13.800000	1.524279	0.649908
13.900000	1.577643	0.687449
14.000000	1.626952	0.730549
14.100000	1.670790	0.779554
14.200000	1.707622	0.834717
14.300000	1.735846	0.896139
14.400000	1.753875	0.963697
14.500000	1.760242	1.036961
14.600000	1.753736	1.115120
14.700000	1.733547	1.196920
14.800000	1.699410	1.280634
14.900000	1.651719	1.364095
15.000000	1.591581	1.444792
15.100000	1.520788	1.520035
15.200000	1.441702	1.587175
15.300000	1.357049	1.643845
15.400000	1.269676	1.688176
15.500000	1.182300	1.718951
15.600000	1.097298	1.735676
15.700000	1.016573	1.738553
15.800000	0.941493	1.728381
15.900000	0.872917	1.706416
16.000000	0.811252	1.674208
16.100000	0.756557	1.633451
16.200000	0.708633	1.585857
16.300000	0.667117	1.533067
16.400000	0.631555	1.476582
16.500000	0.601457	1.417734
16.600000	0.576332	1.357669
16.700000	0.555718	1.297350
16.800000	0.539194	1.237567
16.900000	0.526384	1.178954
17.000000	0.516964	1.122007
17.100000	0.510657	1.067102
17.200000	0.507231	1.014518
17.300000	0.506494	0.964451
17.400000	0.508295	0.917029
